pokemon_id,pokemon_name,display_name,level,hp,attack,defense,sp_attack,sp_defense,crit_percent,cdr_percent,lifesteal_percent,attack_speed_percent,move_speed,penetration,range,role,difficulty,damage_type,tier,solo_queue_tier,last_updated
47.,Latias,Latias,14.,"7,943.",304.,270.,757.,288.,0.,10.,0.,18.76,"4,300.",0.,Ranged,Supporter,Novice,Special,A+,A,"December 27, 2025"
47.,Latias,Latias,15.,"8,600.",330.,300.,850.,320.,0.,10.,0.,20.,"4,300.",0.,Ranged,Supporter,Novice,Special,A+,A,"December 27, 2025"
48.,Latios,Latios,1.,"3,300.",120.,60.,100.,60.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,2.,"3,403.",127.,67.,128.,68.,0.,0.,0.,10.36,"3,700.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,3.,"3,517.",134.,75.,159.,77.,0.,0.,0.,10.75,"3,700.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,4.,"3,642.",142.,84.,193.,87.,0.,0.,0.,11.18,"3,700.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,5.,"3,779.",151.,93.,231.,98.,0.,5.,0.,11.65,"3,850.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,6.,"3,930.",161.,103.,273.,110.,0.,5.,0.,12.17,"3,850.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,7.,"4,096.",172.,114.,319.,123.,0.,5.,0.,12.74,"4,000.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,8.,"4,279.",184.,127.,370.,138.,0.,5.,0.,13.37,"4,000.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,9.,"4,481.",197.,141.,426.,154.,0.,15.,0.,14.07,"4,150.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,10.,"4,703.",212.,156.,487.,172.,0.,15.,0.,14.84,"4,150.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,11.,"4,948.",228.,173.,555.,191.,0.,15.,0.,15.68,"4,300.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,12.,"5,217.",246.,192.,629.,212.,0.,15.,0.,16.61,"4,300.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,13.,"5,514.",265.,212.,711.,236.,0.,25.,0.,17.63,"4,300.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,14.,"5,841.",286.,235.,801.,262.,0.,25.,0.,18.76,"4,300.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
48.,Latios,Latios,15.,"6,200.",310.,260.,900.,291.,0.,25.,0.,20.,"4,300.",0.,Ranged,Attacker,Intermediate,Special,B+,A,"December 27, 2025"
49.,Leafeon,Leafeon,1.,"3,100.",160.,40.,20.,30.,0.,0.,0.,10.,"3,650.",0.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,2.,"3,170.",171.,46.,22.,34.,0.,0.,0.,10.44,"3,650.",4.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,3.,"3,250.",184.,52.,24.,39.,0.,0.,0.,10.95,"3,650.",9.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,4.,"3,658.",249.,84.,36.,62.,0.,0.,0.,13.54,"3,650.",13.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,5.,"3,764.",266.,92.,39.,68.,5.,10.,0.,14.22,"3,800.",17.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,6.,"3,886.",285.,102.,43.,75.,5.,10.,0.,15.,"3,800.",21.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,7.,"4,027.",307.,113.,47.,83.,5.,10.,0.,15.89,"3,950.",26.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,8.,"4,189.",333.,126.,52.,92.,5.,10.,0.,16.92,"3,950.",30.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,9.,"4,375.",363.,141.,58.,103.,10.,20.,0.,18.1,"4,100.",34.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,10.,"4,589.",397.,158.,65.,115.,10.,20.,0.,19.46,"4,100.",39.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,11.,"4,835.",436.,178.,73.,129.,10.,20.,0.,21.02,"4,250.",43.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,12.,"5,118.",481.,200.,82.,145.,10.,20.,0.,22.82,"4,250.",47.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,13.,"5,444.",533.,226.,92.,164.,10.,20.,0.,24.89,"4,250.",51.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,14.,"5,819.",592.,256.,103.,185.,10.,20.,0.,27.27,"4,250.",56.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
49.,Leafeon,Leafeon,15.,"6,250.",660.,290.,116.,210.,10.,20.,0.,30.,"4,250.",60.,Melee,Speedster,Intermediate,Physical,A+,A,"December 27, 2025"
50.,Lucario,Lucario,1.,"3,250.",160.,78.,20.,60.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,2.,"3,392.",170.,89.,23.,69.,0.,0.,0.,11.07,"3,700.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,3.,"3,549.",180.,101.,27.,78.,0.,0.,0.,12.24,"3,700.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,4.,"3,721.",192.,114.,31.,88.,0.,0.,0.,13.53,"3,700.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,5.,"3,910.",205.,129.,35.,99.,10.,0.,5.,14.95,"3,850.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,6.,"4,118.",219.,145.,40.,112.,10.,0.,5.,16.51,"3,850.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,7.,"4,347.",234.,163.,45.,126.,10.,0.,5.,18.23,"4,000.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,8.,"4,599.",251.,183.,51.,141.,10.,0.,5.,20.12,"4,000.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,9.,"4,877.",270.,205.,58.,158.,20.,0.,10.,22.21,"4,150.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,10.,"5,184.",291.,229.,65.,176.,20.,0.,10.,24.51,"4,150.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,11.,"5,522.",314.,255.,73.,196.,20.,0.,10.,27.04,"4,300.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,12.,"5,894.",339.,284.,82.,218.,20.,0.,10.,29.83,"4,300.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,13.,"6,303.",366.,316.,92.,243.,20.,0.,15.,32.9,"4,300.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,14.,"6,753.",396.,351.,103.,270.,20.,0.,15.,36.28,"4,300.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
50.,Lucario,Lucario,15.,"7,249.",429.,390.,115.,300.,20.,0.,15.,40.,"4,300.",0.,Melee,All-Rounder,Expert,Physical,B+,B,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,1.,"3,250.",160.,78.,20.,60.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,2.,"3,392.",170.,89.,23.,69.,0.,0.,0.,11.07,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,3.,"3,549.",180.,101.,27.,78.,0.,0.,0.,12.24,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,4.,"3,721.",192.,114.,31.,88.,0.,0.,0.,13.53,"3,700.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,5.,"3,910.",205.,129.,35.,99.,10.,0.,5.,14.95,"3,850.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,6.,"4,118.",219.,145.,40.,112.,10.,0.,5.,16.51,"3,850.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,7.,"4,347.",234.,163.,45.,126.,10.,0.,5.,18.23,"4,000.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,8.,"4,599.",251.,183.,51.,141.,10.,0.,5.,20.12,"4,000.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,9.,"4,877.",270.,205.,58.,158.,20.,0.,10.,22.21,"4,150.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,10.,"5,184.",291.,229.,65.,176.,20.,0.,10.,24.51,"4,150.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,11.,"5,522.",314.,255.,73.,196.,20.,0.,10.,27.04,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,12.,"5,894.",339.,284.,82.,218.,20.,0.,10.,29.83,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,13.,"6,303.",366.,316.,92.,243.,20.,0.,15.,32.9,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,14.,"6,753.",396.,351.,103.,270.,20.,0.,15.,36.28,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
51.,Mega-Lucario,Mega Lucario,15.,"7,249.",429.,390.,115.,300.,20.,0.,15.,40.,"4,300.",0.,Melee,All-Rounder,Expert,Physical,A,A,"December 27, 2025"
52.,Machamp,Machamp,1.,"3,250.",165.,100.,20.,70.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,2.,"3,313.",170.,106.,21.,74.,0.,0.,0.,10.29,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,3.,"3,389.",175.,113.,23.,79.,0.,0.,0.,10.63,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,4.,"3,480.",181.,121.,25.,85.,0.,0.,0.,11.04,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,5.,"3,809.",205.,152.,32.,106.,10.,0.,5.,12.54,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,6.,"3,940.",214.,164.,35.,114.,10.,0.,5.,13.14,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,7.,"4,097.",225.,179.,38.,124.,10.,0.,10.,13.86,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,8.,"4,286.",239.,197.,42.,136.,10.,0.,10.,14.72,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,9.,"4,953.",287.,259.,56.,178.,20.,0.,15.,17.75,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,10.,"5,225.",306.,284.,62.,195.,20.,0.,15.,18.98,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,11.,"5,551.",329.,314.,69.,216.,20.,0.,15.,20.46,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,12.,"5,942.",357.,350.,77.,241.,20.,0.,15.,22.24,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,13.,"6,411.",391.,394.,87.,271.,20.,0.,20.,24.37,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,14.,"6,974.",431.,447.,99.,307.,20.,0.,20.,26.93,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
52.,Machamp,Machamp,15.,"7,650.",479.,510.,114.,350.,20.,0.,20.,30.,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,S,"December 27, 2025"
53.,Mamoswine,Mamoswine,1.,"3,450.",170.,108.,20.,96.,0.,0.,0.,10.,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,2.,"3,543.",172.,114.,21.,101.,0.,0.,0.,10.29,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,3.,"3,654.",175.,122.,23.,106.,0.,0.,0.,10.63,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,4.,"3,787.",178.,131.,25.,112.,0.,0.,0.,11.04,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,5.,"4,270.",190.,163.,32.,136.,0.,5.,0.,12.54,"3,750.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,6.,"4,462.",194.,176.,35.,145.,0.,5.,0.,13.14,"3,750.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,7.,"4,692.",200.,191.,38.,156.,0.,5.,0.,13.86,"3,900.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,8.,"4,969.",206.,210.,42.,170.,0.,5.,0.,14.72,"3,900.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,9.,"5,946.",230.,275.,57.,217.,0.,10.,0.,17.75,"4,050.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,10.,"6,344.",240.,302.,63.,237.,0.,10.,0.,18.98,"4,050.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,11.,"6,821.",251.,334.,70.,260.,0.,10.,0.,20.46,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,12.,"7,395.",265.,372.,79.,288.,0.,10.,0.,22.24,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,13.,"8,083.",281.,418.,89.,322.,0.,10.,0.,24.37,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,14.,"8,909.",301.,474.,101.,362.,0.,10.,0.,26.93,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
53.,Mamoswine,Mamoswine,15.,"9,900.",325.,540.,116.,410.,0.,10.,0.,30.,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,A,"December 27, 2025"
54.,Meganium,Meganium,1.,"3,640.",20.,98.,106.,98.,0.,0.,0.,10.,"3,700.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,2.,"3,726.",21.,104.,113.,104.,0.,0.,0.,10.14,"3,700.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,3.,"3,828.",23.,111.,121.,111.,0.,0.,0.,10.32,"3,700.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,4.,"3,952.",25.,120.,131.,120.,0.,0.,0.,10.52,"3,700.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,5.,"4,397.",32.,152.,166.,152.,0.,5.,0.,11.27,"3,850.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,6.,"4,575.",35.,164.,180.,164.,0.,5.,0.,11.57,"3,850.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,7.,"5,384.",48.,221.,245.,221.,0.,5.,0.,12.93,"4,000.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,8.,"5,639.",52.,240.,265.,240.,0.,5.,0.,13.35,"4,000.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,9.,"5,946.",57.,261.,289.,261.,0.,10.,0.,13.87,"4,150.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,10.,"6,314.",63.,287.,319.,287.,0.,10.,0.,14.49,"4,150.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,11.,"6,755.",70.,319.,354.,319.,0.,10.,0.,15.23,"4,300.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,12.,"7,285.",79.,356.,396.,356.,0.,10.,0.,16.12,"4,300.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,13.,"7,921.",89.,401.,446.,401.,0.,10.,0.,17.18,"4,300.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,14.,"8,684.",101.,455.,507.,455.,0.,10.,0.,18.46,"4,300.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
54.,Meganium,Meganium,15.,"9,600.",116.,520.,580.,520.,0.,10.,0.,20.,"4,300.",0.,Melee,Supporter,Novice,Special,A,S,"June 21, 2026"
55.,Meowscarada,Meowscarada,1.,"3,100.",160.,50.,20.,40.,0.,0.,0.,10.,"3,650.",0.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,2.,"3,149.",167.,54.,21.,43.,0.,0.,0.,10.43,"3,650.",4.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,3.,"3,207.",175.,59.,23.,46.,0.,0.,0.,10.95,"3,650.",9.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,4.,"3,446.",208.,79.,30.,59.,0.,0.,0.,13.07,"3,650.",13.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,5.,"3,530.",220.,86.,32.,64.,5.,10.,0.,13.81,"3,800.",17.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,6.,"3,970.",281.,124.,44.,89.,5.,10.,0.,17.7,"3,800.",21.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,7.,"4,091.",298.,134.,47.,96.,5.,10.,0.,18.77,"3,950.",26.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,8.,"4,237.",318.,146.,51.,104.,5.,10.,0.,20.06,"3,950.",30.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,9.,"4,412.",342.,161.,56.,114.,10.,20.,0.,21.61,"4,100.",34.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,10.,"4,621.",371.,179.,62.,126.,10.,20.,0.,23.46,"4,100.",39.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,11.,"4,872.",406.,201.,69.,140.,10.,20.,0.,25.68,"4,250.",43.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,12.,"5,174.",448.,227.,77.,157.,10.,20.,0.,28.35,"4,250.",47.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,13.,"5,536.",498.,258.,87.,177.,10.,20.,0.,31.55,"4,250.",51.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,14.,"5,970.",558.,295.,99.,201.,10.,20.,0.,35.39,"4,250.",56.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
55.,Meowscarada,Meowscarada,15.,"6,490.",630.,340.,114.,230.,10.,20.,0.,40.,"4,250.",60.,Melee,Speedster,Intermediate,Physical,C,B,"December 27, 2025"
56.,Meowth,Meowth,1.,"3,320.",178.,72.,20.,72.,0.,0.,0.,10.,"3,700.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,2.,"3,452.",194.,80.,23.,80.,0.,0.,0.,11.07,"3,700.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,3.,"3,596.",212.,89.,27.,89.,0.,0.,0.,12.25,"3,700.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,4.,"3,755.",231.,99.,31.,99.,0.,0.,0.,13.55,"3,700.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,5.,"3,930.",253.,110.,36.,110.,5.,10.,0.,14.97,"3,850.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,6.,"4,123.",277.,122.,41.,122.,5.,10.,0.,16.54,"3,850.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,7.,"4,335.",303.,135.,46.,135.,5.,10.,0.,18.27,"4,000.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,8.,"4,568.",331.,149.,53.,149.,5.,10.,0.,20.17,"4,000.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,9.,"4,824.",363.,165.,59.,165.,10.,20.,0.,22.26,"4,150.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,10.,"5,106.",397.,183.,67.,183.,10.,20.,0.,24.56,"4,150.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,11.,"5,416.",435.,202.,75.,202.,10.,20.,0.,27.09,"4,300.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,12.,"5,757.",477.,223.,84.,223.,10.,20.,0.,29.87,"4,300.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,13.,"6,133.",523.,246.,93.,246.,10.,20.,0.,32.93,"4,300.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,14.,"6,545.",574.,272.,104.,272.,10.,20.,0.,36.29,"4,300.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
56.,Meowth,Meowth,15.,"7,000.",630.,300.,116.,300.,10.,20.,0.,40.,"4,300.",0.,Melee,Speedster,Intermediate,Physical,A,A,"March 15, 2026"
57.,Metagross,Metagross,1.,"3,100.",160.,85.,20.,70.,0.,0.,0.,10.,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,2.,"3,172.",165.,92.,21.,75.,0.,0.,0.,10.29,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,3.,"3,259.",171.,100.,23.,81.,0.,0.,0.,10.63,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,4.,"3,363.",179.,110.,25.,88.,0.,0.,0.,11.04,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,5.,"3,741.",207.,145.,32.,113.,10.,0.,5.,12.54,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,6.,"3,891.",218.,159.,35.,123.,10.,0.,5.,13.14,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,7.,"4,072.",231.,176.,38.,135.,10.,0.,5.,13.86,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,8.,"4,289.",247.,196.,42.,150.,10.,0.,5.,14.72,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,9.,"5,054.",303.,266.,56.,202.,20.,0.,10.,17.75,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,10.,"5,366.",326.,295.,62.,223.,20.,0.,10.,18.98,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,11.,"5,740.",353.,329.,69.,248.,20.,0.,10.,20.46,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,12.,"6,189.",386.,370.,77.,278.,20.,0.,10.,22.24,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,13.,"6,728.",426.,420.,87.,314.,20.,0.,15.,24.37,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,14.,"7,374.",473.,479.,99.,358.,20.,0.,15.,26.93,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
57.,Metagross,Metagross,15.,"8,150.",530.,550.,114.,410.,20.,0.,15.,30.,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,B+,A,"December 27, 2025"
58.,Mew,Mew,1.,"3,300.",130.,50.,90.,50.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Expert,Special,A+,B,"December 27, 2025"
